seriesId,frequencyCode,spanishTitle,englishTitle,firstObservation,lastObservation,updatedAt,createdAt,frequency,search_text
F033.DDI.FLU.R.CLP.2013.2019MAY.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2019, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in May-2019, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-01-2019,18-03-2020,18-03-2020,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2019, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in May-2019, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2019NOV.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2019, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Nov-2019, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-07-2019,18-03-2020,18-03-2020,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2019, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Nov-2019, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2020AGO.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2020, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Aug-2020, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-04-2020,18-08-2020,18-08-2020,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2020, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Aug-2020, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2020MAR.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2020, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Mar-2020, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-10-2019,18-03-2020,18-03-2020,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2020, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Mar-2020, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2020MAY.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2020, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in May-2020, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-01-2020,18-05-2020,18-05-2020,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2020, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in May-2020, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2020NOV.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2020, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Nov-2020, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-07-2020,18-11-2020,18-11-2020,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2020, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Nov-2020, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2021AGO.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2021, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Aug-2021, benchmark compilation 2013 (billions of pesos)",01-04-2003,01-04-2021,18-08-2021,18-08-2021,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2021, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Aug-2021, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2021MAR.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2021, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Mar-2021, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-10-2020,18-03-2021,18-03-2021,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2021, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Mar-2021, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2021MAY.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2021, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in May-2021, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-01-2021,18-05-2021,18-05-2021,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2021, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in May-2021, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2013.2021NOV.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2021, referencia 2013 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Nov-2021, benchmark compilation 2013 (billions of pesos)",01-01-2003,01-07-2021,18-11-2021,18-11-2021,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2021, referencia 2013 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Nov-2021, benchmark compilation 2013 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2022AGO.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2022, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Aug-2022, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-04-2022,18-08-2022,18-08-2022,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2022, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Aug-2022, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2022MAR.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2022, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Mar-2022, benchmark compilation 2018 (billions of pesos)",01-01-1996,01-10-2021,18-04-2022,18-04-2022,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2022, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Mar-2022, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2022MAY.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2022, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in May-2022, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-01-2022,18-08-2022,18-08-2022,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2022, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in May-2022, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2022NOV.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2022, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Nov-2022, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-07-2022,18-11-2022,18-11-2022,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2022, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Nov-2022, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2023AGO.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2023, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Aug-2023, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-04-2023,18-08-2023,18-08-2023,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2023, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Aug-2023, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2023MAR.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2023, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Mar-2023, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-10-2022,20-03-2023,20-03-2023,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2023, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Mar-2023, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2023MAY.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2023, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in May-2023, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-01-2023,18-05-2023,18-05-2023,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2023, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in May-2023, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2023NOV.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2023, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Nov-2023, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-07-2023,20-11-2023,20-11-2023,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2023, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Nov-2023, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2024AGO.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2024, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Ago-2024, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-04-2024,19-08-2024,19-08-2024,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2024, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Ago-2024, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2024MAR.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2024, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Mar-2024, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-10-2023,18-03-2024,18-03-2024,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2024, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Mar-2024, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2024MAY.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2024, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in May-2024, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-01-2024,20-05-2024,20-05-2024,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2024, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in May-2024, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2024NOV.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2024, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Nov-2024, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-07-2024,18-11-2024,18-11-2024,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2024, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Nov-2024, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2025AGO.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2025, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Aug-2025, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-04-2025,18-08-2025,18-08-2025,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Ago-2025, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Aug-2025, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2025MAR.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2025, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Mar-2025, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-10-2024,18-03-2025,18-03-2025,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2025, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Mar-2025, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2025MAY.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2025, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in May-2025, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-01-2025,19-05-2025,19-05-2025,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en May-2025, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in May-2025, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2025NOV.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2025, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Nov-2025, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-07-2025,18-11-2025,18-11-2025,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Nov-2025, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Nov-2025, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.2018.2026MAR.T,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2026, referencia 2018 (miles de millones de pesos)","Domestic demand, volume at prices of the previous year chained published in Mar-2026, benchmark compilation 2018 (billions of pesos)",01-01-2003,01-10-2025,18-03-2026,18-03-2026,QUARTERLY,"Demanda interna, volumen a precios del año anterior encadenado, publicado en Mar-2026, referencia 2018 (miles de millones de pesos) Domestic demand, volume at prices of the previous year chained published in Mar-2026, benchmark compilation 2018 (billions of pesos)"
F033.DDI.FLU.R.CLP.EP08.0.T,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, referencia 2008 (millones pesos encadenado)","Domestic demand, chained volume at previous year prices, reference 2008",01-01-1996,01-07-2016,18-11-2016,18-11-2016,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, referencia 2008 (millones pesos encadenado) Domestic demand, chained volume at previous year prices, reference 2008"
F033.DDI.FLU.R.CLP.EP08.3.T,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, series empalmadas, desestacionalizado, referencia 2008 ","Domestic demand, chained volume at previous year prices, linked series, seasonally adjusted, reference 2008",01-01-1996,01-07-2016,18-11-2016,18-11-2016,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, series empalmadas, desestacionalizado, referencia 2008  Domestic demand, chained volume at previous year prices, linked series, seasonally adjusted, reference 2008"
F033.DDI.FLU.R.CLP.EP13.0.T,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, referencia 2013 (miles de millones de pesos encadenados)","Domestic demand, chained volume at previous year prices, reference 2013 (billions of chained-pesos) ",01-01-1986,01-07-2021,18-11-2021,18-11-2021,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, referencia 2013 (miles de millones de pesos encadenados) Domestic demand, chained volume at previous year prices, reference 2013 (billions of chained-pesos) "
F033.DDI.FLU.R.CLP.EP13.3.T,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, series empalmadas, desestacionalizado, referencia 2013  (miles de millones de pesos encadenados)","Domestic demand, chained volume at previous year prices, linked series, seasonally adjusted, reference 2013 (billions of chained-pesos) ",01-01-1996,01-07-2021,18-11-2021,18-11-2021,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, series empalmadas, desestacionalizado, referencia 2013  (miles de millones de pesos encadenados) Domestic demand, chained volume at previous year prices, linked series, seasonally adjusted, reference 2013 (billions of chained-pesos) "
F033.DDI.FLU.R.CLP.EP18.0.T,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)","Domestic demand, chained volume at previous year prices, reference 2018 (billions of chained-pesos)",01-01-1996,01-10-2025,18-03-2026,18-03-2026,QUARTERLY,"Demanda Interna, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados) Domestic demand, chained volume at previous year prices, reference 2018 (billions of chained-pesos)"
